turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_link,company_link/_text,company_link/_title,company_value,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,ratingnumber_number,slnounderline_value,slnounderline_value_numbers,value,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,snip_value,snip_value_prices,summary_description,summary_description_prices,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,mat_link,mat_link/_text,mat_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_content,mat_links,mat_links/_text,mat_links/_title,moreactions_content,moreactions_links,moreactions_links/_text,moreactions_links/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=6b2cea1b5367a7bf&fccid=f14a990d65a9429d","Data Scientist","Data Scientist","http://www.indeed.com/cmp/Conversant-Media?from=SERP&campaignid=serp-linkcompanyname&fromjk=6b2cea1b5367a7bf&jcid=b93568d80f82d146","Conversant Media","","","-","http://www.indeed.com/cmp/Conversant-Media/reviews?jcid=b93568d80f82d146","3.99 reviews","Conversant Media reviews","3.99","3.9","9 reviews","9","-","Chicago, IL 60606","(Loop area)","","","","","","","Alliance Data will. Alliance Data is an. Experience with large data sets. Epsilon is an Alliance Data company....","","","22 days ago - save job - email - more...","22","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Conversant-Media-l-Chicago,-IL-jobs.html","Conversant Media jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Chicago%2C+IL","Data Scientist salaries in Chicago, IL","","Learn more about working at Conversant Media","http://www.indeed.com/cmp/Conversant-Media?fromjk=6b2cea1b5367a7bf&from=serp-more&campaignid=serp-more&jcid=b93568d80f82d146","Conversant Media","","Related forums: Conversant Media - Chicago, Illinois","http://www.indeed.com/forum/cmp/Conversant-Media.html; http://www.indeed.com/forum/loc/Chicago-Illinois.html","Conversant Media; Chicago, Illinois","","1"
"http://www.indeed.com/rc/clk?jk=cf5aac6e620af35b&fccid=9edcedb2997876d2","Data Scientist","Data Scientist","http://www.indeed.com/cmp/Alliance-Data?from=SERP&campaignid=serp-linkcompanyname&fromjk=cf5aac6e620af35b&jcid=9edcedb2997876d2","Alliance Data","","","-","http://www.indeed.com/cmp/Alliance-Data/reviews?jcid=9edcedb2997876d2","3.9421 reviews","Alliance Data reviews","3.9421","3.9","421 reviews","421","-","Chicago, IL 60601","(Loop area)","","","","","","","Experience with large data sets. Epsilon is an Alliance Data company. As a Data Scientist in our Decision Sciences R&D organization, you will research and build...","","","22 days ago - save job - email - more...","22","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Alliance-Data-l-Chicago,-IL-jobs.html","Alliance Data jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Chicago%2C+IL","Data Scientist salaries in Chicago, IL","","Learn more about working at Alliance Data","http://www.indeed.com/cmp/Alliance-Data?fromjk=cf5aac6e620af35b&from=serp-more&campaignid=serp-more&jcid=9edcedb2997876d2","Alliance Data","","Related forums: Chicago, Illinois - Alliance Data","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Alliance-Data.html","Chicago, Illinois; Alliance Data","","1"
"http://www.indeed.com/rc/clk?jk=480beb9040a6b5d2&fccid=e198e2c44e180800","Data Scientist – Predictive Analytics","Data Scientist – Predictive Analytics","http://www.indeed.com/cmp/Gallup?from=SERP&campaignid=serp-linkcompanyname&fromjk=480beb9040a6b5d2&jcid=e198e2c44e180800","Gallup","","","-","http://www.indeed.com/cmp/Gallup/reviews?jcid=e198e2c44e180800","3.958 reviews","Gallup reviews","3.958","3.9","58 reviews","58","-","Chicago, IL","","","","","","","","Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","","","27 days ago - save job - email - more...","27","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Gallup-l-Chicago,-IL-jobs.html","Gallup jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist+Predictive+Analytic&l1=Chicago%2C+IL","Data Scientist Predictive Analytic salaries in Chicago, IL","","Learn more about working at Gallup","http://www.indeed.com/cmp/Gallup?fromjk=480beb9040a6b5d2&from=serp-more&campaignid=serp-more&jcid=e198e2c44e180800","Gallup","","Related forums: Chicago, Illinois - Gallup","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Gallup.html","Chicago, Illinois; Gallup","","1"
"http://www.indeed.com/rc/clk?jk=c3f80fb38b533738&fccid=5acb3ef7d5f88321","Machine Learning Researcher - BMW Technology Corporation","Machine Learning Researcher - BMW Technology Corporation","","","","BMW Technology Corporation","-","","","","","","","","","Chicago, IL","","","","","","","","Carry out the research on context data intelligence that will impact the research communities around data and computing....","","","BMW - 19 days ago - save job - email - more...","-19","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=BMW+Technology+Corporation&l=Chicago,+IL&nc=jasx","BMW Technology Corporation jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Machine+Learning+Researcher&l1=Chicago%2C+IL","Machine Learning Researcher salaries in Chicago, IL","","Related forums: Chicago, Illinois - BMW Technology Corporation","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/BMW-Technology-Corporation.html","Chicago, Illinois; BMW Technology Corporation","","","","","","1"
"http://www.indeed.com/rc/clk?jk=7374583b9d2f2f2e&fccid=cbade65ef8acb263","Research Analyst (Products & Programs)","Research Analyst (Products & Programs)","","","","Technomic, Inc.","-","","","","","","","","","Chicago, IL 60606","(Loop area)","","","","","","","1-2 years of data analysis, market research, or business experience. Create syndicated reports that illustrate key data points and provide clear, concise...","","Easily apply","7 days ago - save job - email - more...","7","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Technomic,+Inc&l=Chicago,+IL&nc=jasx","Technomic, Inc. jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Analyst&l1=Chicago%2C+IL","Research Analyst salaries in Chicago, IL","","Related forums: Chicago, Illinois - Research Analyst","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/job/Research-Analyst.html","Chicago, Illinois; Research Analyst","","","","","","1"
"http://www.indeed.com/rc/clk?jk=a147ed64a1137c9b&fccid=f5425b284f86f983","Data Scientist, Campaign Insights","Data Scientist, Campaign Insights","","","","Eyeview","-","","","","","","","","","Chicago, IL","","","","","","","","Aptitude in displaying and communicating data analysis. Eyeview is looking for a Data Scientist, Campaign Insights to work with the sales and analytics teams to...","","Easily apply","22 days ago - save job - email - more...","22","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Eyeview-l-Chicago,-IL-jobs.html","Eyeview jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Chicago%2C+IL","Data Scientist salaries in Chicago, IL","","Learn more about working at Eyeview","http://www.indeed.com/cmp/Eyeview?fromjk=a147ed64a1137c9b&from=serp-more&campaignid=serp-more&jcid=f5425b284f86f983","Eyeview","","Related forums: Chicago, Illinois - EyeView","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Eyeview.html","Chicago, Illinois; EyeView","","1"
"http://www.indeed.com/rc/clk?jk=d26e5d1192265cbe&fccid=657694e688ac1266","Data Scientist","Data Scientist","","","","InContext Solutions","-","","","","","","","","","Chicago, IL","","","","","","","","Are you passionate about mining insights from large amounts of data? Your work will support new business development through the contribution and evaluation of...","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Incontext-Solutions-l-Chicago,-IL-jobs.html","InContext Solutions jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Chicago%2C+IL","Data Scientist salaries in Chicago, IL","","Related forums: Chicago, Illinois","http://www.indeed.com/forum/loc/Chicago-Illinois.html","Chicago, Illinois","","","","","","1"
"http://www.indeed.com/rc/clk?jk=267b900ba8954301&fccid=3a429036b3725efa","Data Analysis Auditor","Data Analysis Auditor","http://www.indeed.com/cmp/Bmo-Financial-Group?from=SERP&campaignid=serp-linkcompanyname&fromjk=267b900ba8954301&jcid=3a429036b3725efa","BMO Financial Group","","","-","http://www.indeed.com/cmp/Bmo-Financial-Group/reviews?jcid=3a429036b3725efa","3.7425 reviews","Bmo Financial Group reviews","3.7425","3.7","425 reviews","425","-","Chicago, IL","","","","","","","","Data processing and reconciliation. Data warehousing, cubing, multi-dimensional analysis. Data flow analysis (ERDs, Mapping, Tracing, etc.)....","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Bmo-Financial-Group-l-Chicago,-IL-jobs.html","BMO Financial Group jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Analysis+Auditor&l1=Chicago%2C+IL","Data Analysis Auditor salaries in Chicago, IL","","Learn more about working at Bmo Financial Group","http://www.indeed.com/cmp/Bmo-Financial-Group?fromjk=267b900ba8954301&from=serp-more&campaignid=serp-more&jcid=3a429036b3725efa","Bmo Financial Group","","Related forums: Chicago, Illinois - BMO Financial Group","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Bmo-Financial-Group.html","Chicago, Illinois; BMO Financial Group","","1"
"http://www.indeed.com/rc/clk?jk=389de2d532e9abb9&fccid=7e7b9208df1a8ec0","Data Analyst","Data Analyst","","","","Raise Marketplace Inc.","-","","","","","","","","","Chicago, IL 60603","(Loop area)","","","","","","","Knowledge of data warehouse, data model design and implementation. Pull reports and model data from Raise’s customized BI platform and data warehouse....","","Easily apply","20 days ago - save job - email - more...","20","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Raise+Marketplace+Inc&l=Chicago,+IL&nc=jasx","Raise Marketplace Inc. jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Analyst&l1=Chicago%2C+IL","Data Analyst salaries in Chicago, IL","","Related forums: Chicago, Illinois - Data Analyst","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/job/Data-Analyst.html","Chicago, Illinois; Data Analyst","","","","","","1"
"http://www.indeed.com/rc/clk?jk=41952a6d7804e54a&fccid=a6920e0a635e5c4e","Data Scientist","Data Scientist","http://www.indeed.com/cmp/Workbridge-Associates?from=SERP&campaignid=serp-linkcompanyname&fromjk=41952a6d7804e54a&jcid=a6920e0a635e5c4e","Workbridge Associates","","","-","http://www.indeed.com/cmp/Workbridge-Associates/reviews?jcid=a6920e0a635e5c4e","3.420 reviews","Workbridge Associates reviews","3.42","3.4","20 reviews","20","-","Chicago, IL","","","","","","$80,000 - $110,000 a year","80000; -110000","Big data with Hadoop is a plus. A well-respected healthcare corporation that spun off of a major hospital and university is hiring for a Mid-Level Data...","","","2 days ago - save job - email - more...","2","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Workbridge-Associates-l-Chicago,-IL-jobs.html","Workbridge Associates jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Chicago%2C+IL","Data Scientist salaries in Chicago, IL","","Learn more about working at Workbridge Associates","http://www.indeed.com/cmp/Workbridge-Associates?fromjk=41952a6d7804e54a&from=serp-more&campaignid=serp-more&jcid=a6920e0a635e5c4e","Workbridge Associates","","Related forums: Chicago, Illinois - Workbridge Associates","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Workbridge-Associates.html","Chicago, Illinois; Workbridge Associates","","1"
"http://www.indeed.com/rc/clk?jk=459d6077b1d090b0&fccid=7942658690eba67c","Principal Scientist","Principal Scientist","http://www.indeed.com/cmp/Abbott-Laboratories?from=SERP&campaignid=serp-linkcompanyname&fromjk=459d6077b1d090b0&jcid=7942658690eba67c","Abbott Laboratories","","","-","http://www.indeed.com/cmp/Abbott-Laboratories/reviews?jcid=7942658690eba67c","4.21,212 reviews","Abbott Laboratories reviews","421.212","4.2","1,212 reviews","1212","-","Des Plaines, IL","","","","","","","","The Principal Scientist:. Presents complex technical data to large and diverse groups. Coaches lower-level scientists (e.g., presentation skills, negotiation...","","","17 days ago - save job - email - more...","17","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Chicago,+IL&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Abbott-Laboratories-l-Des-Plaines,-IL-jobs.html","Abbott Laboratories jobs in Des Plaines, IL","","http://www.indeed.com/l-Des-Plaines,-IL-jobs.html","Des Plaines jobs","","Salary Search:","http://www.indeed.com/salary?q1=Principal+Scientist&l1=Des+Plaines%2C+IL","Principal Scientist salaries in Des Plaines, IL","","Learn more about working at Abbott Laboratories","http://www.indeed.com/cmp/Abbott-Laboratories?fromjk=459d6077b1d090b0&from=serp-more&campaignid=serp-more&jcid=7942658690eba67c","Abbott Laboratories","","Related forums: Principal Scientist - Des Plaines, Illinois - Abbott Laboratories","http://www.indeed.com/forum/job/Principal-Scientist.html; http://www.indeed.com/forum/loc/Des-Plaines-Illinois.html; http://www.indeed.com/forum/cmp/Abbott-Laboratories.html","Principal Scientist; Des Plaines, Illinois; Abbott Laboratories","","1"
