turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_content,company_link,company_link/_text,company_link/_title,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,ratingnumber_number,slnounderline_value,slnounderline_value_numbers,value,location_value,snip_value,snip_value_prices,locations_link,locations_link/_text,locations_link/_title,locations_link_numbers,summary_description,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,mat_link,mat_link/_text,mat_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_content,mat_links,mat_links/_text,mat_links/_title,moreactions_content,moreactions_links,moreactions_links/_text,moreactions_links/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=7045fad1aee9d831&fccid=3f13ab783077a3af","LIGO Cybersecurity Officer","LIGO Cybersecurity Officer","California Institute of Technology","http://www.indeed.com/cmp/California-Institute-of-Technology?from=SERP&campaignid=serp-linkcompanyname&fromjk=7045fad1aee9d831&jcid=3f13ab783077a3af","California Institute of Technology","","-","http://www.indeed.com/cmp/California-Institute-of-Technology/reviews?jcid=3f13ab783077a3af","59 reviews","California Institute of Technology reviews","59","","","","-","Pasadena, CA","","","","","","","Statistical analysis, data management and databases. Promote a strong cybersecurity culture through training, education, and consulting with LIGO staff and...","","14 days ago - save job - email - more...","14","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-California-Institute-of-Technology-l-Pasadena,-CA-jobs.html","California Institute of Technology jobs in Pasadena, CA","","http://www.indeed.com/l-Pasadena,-CA-jobs.html","Pasadena jobs","","Salary Search:","http://www.indeed.com/salary?q1=Ligo+Cybersecurity+Officer&l1=Pasadena%2C+CA","Ligo Cybersecurity Officer salaries in Pasadena, CA","","Learn more about working at California Institute of Technology","http://www.indeed.com/cmp/California-Institute-of-Technology?fromjk=7045fad1aee9d831&from=serp-more&campaignid=serp-more&jcid=3f13ab783077a3af","California Institute of Technology","","Related forums: Pasadena, California - California Institute of Technology","http://www.indeed.com/forum/loc/Pasadena-California.html; http://www.indeed.com/forum/cmp/California-Institute-of-Technology.html","Pasadena, California; California Institute of Technology","","3"
"http://www.indeed.com/rc/clk?jk=928bbaa71049e4f2&fccid=432c7642003cc768","Diagnostics Technical Trainer","Diagnostics Technical Trainer","Beckman Coulter, Inc.","http://www.indeed.com/cmp/Beckman-Coulter,-Inc.?from=SERP&campaignid=serp-linkcompanyname&fromjk=928bbaa71049e4f2&jcid=432c7642003cc768","Beckman Coulter, Inc.","","-","http://www.indeed.com/cmp/Beckman-Coulter,-Inc./reviews?jcid=432c7642003cc768","233 reviews","Beckman Coulter reviews","233","","","","-","Brea, CA 92821","","","","","","","Professionals and scientists, supplying critical information for improving. Collaborate with Global Technical Support and Field Service to analyze service call...","","5 days ago - save job - email - more...","5","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Beckman+Coulter,+Inc&l=Brea,+CA&nc=jasx","Beckman Coulter, Inc. jobs in Brea, CA","","http://www.indeed.com/l-Brea,-CA-jobs.html","Brea jobs","","Salary Search:","http://www.indeed.com/salary?q1=Diagnostic+Technical+Trainer&l1=Brea%2C+CA","Diagnostic Technical Trainer salaries in Brea, CA","","Learn more about working at Beckman Coulter, Inc.","http://www.indeed.com/cmp/Beckman-Coulter,-Inc.?fromjk=928bbaa71049e4f2&from=serp-more&campaignid=serp-more&jcid=432c7642003cc768","Beckman Coulter, Inc.","","Related forums: Brea, California","http://www.indeed.com/forum/loc/Brea-California.html","Brea, California","","3"
"http://www.indeed.com/rc/clk?jk=33a13a7d022f5776&fccid=a20cb0a8cb5c1ac1","Big Data Specialist","Big Data Specialist","iSpace Inc.","","","","-","","","","","","","","","Torrance, CA 90501","","","","","","","Hands-on development, design work on Big Data Analytics to support the data scientists. Big Data Specialist. Underlying infrastructure for Big Data Solutions...","","5 days ago - save job - email - more...","5","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Ispace+Inc&l=Torrance,+CA&nc=jasx","iSpace Inc. jobs in Torrance, CA","","http://www.indeed.com/l-Torrance,-CA-jobs.html","Torrance jobs","","Salary Search:","http://www.indeed.com/salary?q1=Big+Data+Specialist&l1=Torrance%2C+CA","Big Data Specialist salaries in Torrance, CA","","Related forums: Torrance, California","http://www.indeed.com/forum/loc/Torrance-California.html","Torrance, California","","","","","","3"
"http://www.indeed.com/rc/clk?jk=d11e0a3638221ade&fccid=5d8729877e12e4ee","Media Research Analyst","Media Research Analyst","Qconnects","","","","-","","","","","","","","","Sun Valley, CA","","","","","","","Data visualization experience. Identification of abstract data trends across our available data (help us see trends we may not notice)....","","15 days ago - save job - email - more...","15","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Qconnects-l-Sun-Valley,-CA-jobs.html","Qconnects jobs in Sun Valley, CA","","http://www.indeed.com/l-Sun-Valley,-CA-jobs.html","Sun Valley jobs","","Salary Search:","http://www.indeed.com/salary?q1=Media+Research+Analyst&l1=Sun+Valley%2C+CA","Media Research Analyst salaries in Sun Valley, CA","","Learn more about working at Qconnects","http://www.indeed.com/cmp/Qconnects?fromjk=d11e0a3638221ade&from=serp-more&campaignid=serp-more&jcid=52cb4784d542b4b5","Qconnects","","Related forums: Qconnects","http://www.indeed.com/forum/cmp/Qconnects.html","Qconnects","","3"
"http://www.indeed.com/rc/clk?jk=2b467dcf977a6b51&fccid=48ecd526e3aa3225","Research Admin Analyst","Research Admin Analyst","Kaiser Permanente","http://www.indeed.com/cmp/Kaiser-Permanente?from=SERP&campaignid=serp-linkcompanyname&fromjk=2b467dcf977a6b51&jcid=48ecd526e3aa3225","Kaiser Permanente","","-","http://www.indeed.com/cmp/Kaiser-Permanente/reviews?jcid=48ecd526e3aa3225","3,581 reviews","Kaiser Permanente reviews","3581","","","","-","Pasadena, CA","","","","","","","Researches, gathers, analyzes & summarizes data for reports. Assists in budget development by gathering, analyzing and reporting data....","","15 days ago - save job - email - more...","15","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Kaiser-Permanente-l-Pasadena,-CA-jobs.html","Kaiser Permanente jobs in Pasadena, CA","","http://www.indeed.com/l-Pasadena,-CA-jobs.html","Pasadena jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Admin+Analyst&l1=Pasadena%2C+CA","Research Admin Analyst salaries in Pasadena, CA","","Learn more about working at Kaiser Permanente","http://www.indeed.com/cmp/Kaiser-Permanente?fromjk=2b467dcf977a6b51&from=serp-more&campaignid=serp-more&jcid=48ecd526e3aa3225","Kaiser Permanente","","Related forums: Kaiser Permanente - Pasadena, California","http://www.indeed.com/forum/cmp/Kaiser-Permanente.html; http://www.indeed.com/forum/loc/Pasadena-California.html","Kaiser Permanente; Pasadena, California","","3"
"http://www.indeed.com/rc/clk?jk=79cdf95187de98c3&fccid=889299755eb998cd","Associate II, Bioassay","Associate II, Bioassay","Astellas Pharmaceuticals","http://www.indeed.com/cmp/Astellas-Pharmaceuticals?from=SERP&campaignid=serp-linkcompanyname&fromjk=79cdf95187de98c3&jcid=889299755eb998cd","Astellas Pharmaceuticals","","-","http://www.indeed.com/cmp/Astellas-Pharmaceuticals/reviews?jcid=889299755eb998cd","49 reviews","Astellas Pharmaceuticals reviews","49","","","","-","Santa Monica, CA","","","","","","","Reports to Principal Scientist in Bioassay. Familiar with statistical tools for bioassay data analysis....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Astellas-Pharmaceuticals-l-Santa-Monica,-CA-jobs.html","Astellas Pharmaceuticals jobs in Santa Monica, CA","","http://www.indeed.com/l-Santa-Monica,-CA-jobs.html","Santa Monica jobs","","Salary Search:","http://www.indeed.com/salary?q1=Associate&l1=Santa+Monica%2C+CA","Associate salaries in Santa Monica, CA","","Learn more about working at Astellas Pharmaceuticals","http://www.indeed.com/cmp/Astellas-Pharmaceuticals?fromjk=79cdf95187de98c3&from=serp-more&campaignid=serp-more&jcid=889299755eb998cd","Astellas Pharmaceuticals","","Related forums: Associate - Astellas Pharmaceuticals - Santa Monica, California","http://www.indeed.com/forum/job/Associate.html; http://www.indeed.com/forum/cmp/Astellas-Pharmaceuticals.html; http://www.indeed.com/forum/loc/Santa-Monica-California.html","Associate; Astellas Pharmaceuticals; Santa Monica, California","","3"
"http://www.indeed.com/cmp/National-Research-Group,-A-Stagwell-Company/jobs/Market-Research-Analyst-4acb8e40566c74b6?r=1&fccid=8f3e54f4d259707e","Market Research Analyst, Film","Market Research Analyst, Film","National Research Group, A Stagwell Company","","","","-","","","","","","","","","Hollywood, CA 90028","","","","","","","Ideal candidates will have familiarity with some of the following data analysis techniques:. Translate research data into actionable insights and...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-National-Research-Group,-A-Stagwell-Company-l-Hollywood,-CA-jobs.html","National Research Group, A Stagwell Company jobs in Hollywood, CA","","http://www.indeed.com/l-Hollywood,-CA-jobs.html","Hollywood jobs","","Salary Search:","http://www.indeed.com/salary?q1=Market+Research+Analyst&l1=Hollywood%2C+CA","Market Research Analyst salaries in Hollywood, CA","","Learn more about working at National Research Group, A Stagwell Company","http://www.indeed.com/cmp/National-Research-Group,-A-Stagwell-Company?fromjk=4acb8e40566c74b6&from=serp-more&campaignid=serp-more&jcid=b19235bfd5ab844b","National Research Group, A Stagwell Company","","Related forums: Hollywood, California - National Research Group, A Stagwell Company","http://www.indeed.com/forum/loc/Hollywood-California.html; http://www.indeed.com/forum/cmp/National-Research-Group%2C-A-Stagwell-Company.html","Hollywood, California; National Research Group, A Stagwell Company","","3"
"http://www.indeed.com/rc/clk?jk=3988ad510506e243&fccid=66403b30a2c0d89c","Senior Software/Data Engineer, Content Analytics","Senior Software/Data Engineer, Content Analytics","Netflix","http://www.indeed.com/cmp/Netflix?from=SERP&campaignid=serp-linkcompanyname&fromjk=3988ad510506e243&jcid=66403b30a2c0d89c","Netflix","","-","http://www.indeed.com/cmp/Netflix/reviews?jcid=66403b30a2c0d89c","207 reviews","Netflix reviews","207","","","","-","Beverly Hills, CA 90210","","","","","","","Be a bridge between software engineers, data scientists, product managers, and other analytics teams. Build data pipelines in EC2 and improve upon existing ones...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Netflix-l-Beverly-Hills,-CA-jobs.html","Netflix jobs in Beverly Hills, CA","","http://www.indeed.com/l-Beverly-Hills,-CA-jobs.html","Beverly Hills jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Software+Data+Engineer&l1=Beverly+Hills%2C+CA","Senior Software Data Engineer salaries in Beverly Hills, CA","","Learn more about working at Netflix","http://www.indeed.com/cmp/Netflix?fromjk=3988ad510506e243&from=serp-more&campaignid=serp-more&jcid=66403b30a2c0d89c","Netflix","","Related forums: Beverly Hills, California - Netflix","http://www.indeed.com/forum/loc/Beverly-Hills-California.html; http://www.indeed.com/forum/cmp/Netflix.html","Beverly Hills, California; Netflix","","3"
"http://www.indeed.com/rc/clk?jk=de05a3bfffcb8442&fccid=aa53b551f9df0210","Software Tester","Software Tester","Raytheon","http://www.indeed.com/cmp/Raytheon?from=SERP&campaignid=serp-linkcompanyname&fromjk=de05a3bfffcb8442&jcid=aa53b551f9df0210","Raytheon","","-","http://www.indeed.com/cmp/Raytheon/reviews?jcid=aa53b551f9df0210","1,200 reviews","Raytheon reviews","1200","","","","-","Pasadena, CA 91107","","","","","","","The selected candidate will perform testing on a diverse data system which includes operational data archive, distribution and analysis tools as directed by the...","","18 days ago - save job - email - more...","18","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Raytheon-l-Pasadena,-CA-jobs.html","Raytheon jobs in Pasadena, CA","","http://www.indeed.com/l-Pasadena,-CA-jobs.html","Pasadena jobs","","Salary Search:","http://www.indeed.com/salary?q1=Software+Tester&l1=Pasadena%2C+CA","Software Tester salaries in Pasadena, CA","","Learn more about working at Raytheon","http://www.indeed.com/cmp/Raytheon?fromjk=de05a3bfffcb8442&from=serp-more&campaignid=serp-more&jcid=aa53b551f9df0210","Raytheon","","Related forums: Raytheon - Pasadena, California - Software Tester","http://www.indeed.com/forum/cmp/Raytheon.html; http://www.indeed.com/forum/loc/Pasadena-California.html; http://www.indeed.com/forum/job/Software-Tester.html","Raytheon; Pasadena, California; Software Tester","","3"
"http://www.indeed.com/rc/clk?jk=037a4a475f3c19aa&fccid=22d99361dca0507f","Research Associate II","Research Associate II","Cedars-Sinai","http://www.indeed.com/cmp/Cedars--sinai?from=SERP&campaignid=serp-linkcompanyname&fromjk=037a4a475f3c19aa&jcid=22d99361dca0507f","Cedars-Sinai","","-","http://www.indeed.com/cmp/Cedars--sinai/reviews?jcid=22d99361dca0507f","186 reviews","Cedars-sinai reviews","186","","","","-","Los Angeles, CA","","","","","","","Preference for Masters or PhD level scientists with experience in Microbiology or Immunology fields. The successful candidate will join a Microbiome research...","","51 minutes ago - save job - email - more...","51","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Cedars-sinai&l=Los+Angeles,+CA","Cedars-Sinai jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Associate&l1=Los+Angeles%2C+CA","Research Associate salaries in Los Angeles, CA","","Learn more about working at Cedars-sinai","http://www.indeed.com/cmp/Cedars--sinai?fromjk=037a4a475f3c19aa&from=serp-more&campaignid=serp-more&jcid=22d99361dca0507f","Cedars-sinai","","Related forums: Los Angeles, California - Cedars-Sinai - Research Associate","http://www.indeed.com/forum/loc/Los-Angeles-California.html; http://www.indeed.com/forum/cmp/Cedars--sinai.html; http://www.indeed.com/forum/job/Research-Associate.html","Los Angeles, California; Cedars-Sinai; Research Associate","","3"
"http://www.indeed.com/rc/clk?jk=83171919634b77f7&fccid=00d295e030cd60cd","Technical Program Manager","Technical Program Manager","Oben","","","","-","","","","","","","","","Pasadena, CA","","","","","","","Solid understanding of data modeling and database systems including mySQL, etc. You will be working with senior scientists, developers, business partners, and...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Oben-l-Pasadena,-CA-jobs.html","Oben jobs in Pasadena, CA","","http://www.indeed.com/l-Pasadena,-CA-jobs.html","Pasadena jobs","","Salary Search:","http://www.indeed.com/salary?q1=Technical+Program+Manager&l1=Pasadena%2C+CA","Technical Program Manager salaries in Pasadena, CA","","Learn more about working at Oben","http://www.indeed.com/cmp/Oben?fromjk=83171919634b77f7&from=serp-more&campaignid=serp-more&jcid=00d295e030cd60cd","Oben","","Related forums: Pasadena, California - Technical Program Manager - oben","http://www.indeed.com/forum/loc/Pasadena-California.html; http://www.indeed.com/forum/job/Technical-Program-Manager.html; http://www.indeed.com/forum/cmp/Oben.html","Pasadena, California; Technical Program Manager; oben","","3"
